fecha_inicio,fecha_fin,codigo,descripcion,categoria,descuento,precio_normal,precio_oferta,imagen
2025-10-27,2025-12-03,7702277173700,Aromasense Jabón Líquido Frutos Rojos 400 ml,Higiene,50,2.69,1.35,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277173700.png
2025-10-27,2025-12-03,7702277576235,Aromasense Jabón Cremoso Avena Doypack 400 ml,Higiene,50,2.69,1.35,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277576235.png
2025-10-27,2025-12-03,7702277770091,Aromasense Jabón Líquido Frutos Rojos Doypack 400 ml,Higiene,50,2.69,1.35,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277770091.png
2025-10-27,2025-12-03,7702277485599,Aromasense Jabón Líquido Avena 400 ml,Higiene,50,2.69,1.35,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277485599.png
2025-10-27,2025-12-03,7702277097587,Aromasense Jabón Líquido Aqua Bambu 400 ml,Higiene,50,2.69,1.35,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277097587.png
2025-10-27,2025-12-03,7702277519003,Aromasense Jabón Líquido Frutos Rojos Doypack 800 ml,Higiene,50,4.79,2.40,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277519003.png
2025-10-27,2025-12-03,7702277466789,Aromasense Jabón Líquido Avena Doypack 800 ml,Higiene,50,4.79,2.40,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277466789.png
2025-10-27,2025-12-03,7702277312451,Aromasense Jabón Líquido Aqua Bambu Doypack 800 ml,Higiene,50,4.79,2.40,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277312451.png
2025-10-27,2025-12-03,7702277621980,Aromasense Splash Intense Love 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277621980.png
2025-10-27,2025-12-03,7702277385639,Aromasense Splash Bouquet of Flowers 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277385639.png
2025-10-27,2025-12-03,7702277323860,Aromasense Splash Vanilla Sunrise 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277323860.png
2025-10-27,2025-12-03,7702277324737,Aromasense Splash Juicy Spring 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277324737.png
2025-10-27,2025-12-03,7702277405658,Aromasense Splash Wild Radiance 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277405658.png
2025-10-27,2025-12-03,7702277977872,Aromasense Splash Pure Diamonds 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277977872.png
2025-10-27,2025-12-03,7702277861621,Aromasense Splash Magic Night 230 ml,Higiene,50,4.97,2.49,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277861621.png
2025-10-27,2025-12-03,7702277157526,Aromasense Jabón Cremoso Avena 580 ml,Higiene,50,6.10,3.05,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277157526.png
2025-10-27,2025-12-03,7702277157533,Aromasense Jabón Líquido Aqua Bambu 580 ml,Higiene,50,6.19,3.10,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277157533.png
2025-10-27,2025-12-03,7702277157540,Aromasense Jabón Líquido Frutos Rojos 580 ml,Higiene,50,6.19,3.10,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277157540.png
2025-10-27,2025-12-03,7702277655961,Aromasense Splash Intense Kiss 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277655961.png
2025-10-27,2025-12-03,7702277997429,Aromasense Splash Vanilla Sky 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277997429.png
2025-10-27,2025-12-03,7702277951377,Aromasense Splash Juicy Pear 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277951377.png
2025-10-27,2025-12-03,7702277600459,Aromasense Splash Bouquet Flowers 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277600459.png
2025-10-27,2025-12-03,7702277591573,Aromasense Splash Perfect Seduction 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277591573.png
2025-10-27,2025-12-03,7702277710332,Aromasense Splash Intense Love 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277710332.png
2025-10-27,2025-12-03,7702277360797,Aromasense Splash Clear Moon 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277360797.png
2025-10-27,2025-12-03,7702277495604,Aromasense Splash Intense Night 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277495604.png
2025-10-27,2025-12-03,7702277985006,Aromasense Splash Pure Diamonds 250 ml,Higiene,50,6.35,3.18,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277985006.png
2025-10-27,2025-12-03,7702277395942,Arrurrú Shampoo & Baño Líquido 2 en 1 220 ml,Higiene,50,3.29,1.65,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277395942.png
2025-10-27,2025-12-03,7702277675488,Arrurrú Shampoo Y Baño Líquido 2 en 1 220 ml,Higiene,50,3.29,1.65,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277675488.png
2025-10-27,2025-12-03,7702277880202,Arrurrú Shampoo Cabello Oscuro 220 ml,Higiene,50,3.69,1.85,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277880202.png
2025-10-27,2025-12-03,7702277960744,Arrurrú Shampoo Suavidad y Humectación 220 ml,Higiene,50,3.69,1.85,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277960744.png
2025-10-27,2025-12-03,7702277496694,Arrurrú Shampoo Cabello Claro 220 ml,Higiene,50,3.79,1.90,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277496694.png
2025-10-27,2025-12-03,7702277683834,Arrurrú Colonia Original Rosada 220 ml,Higiene,50,4.07,2.04,https://storage.googleapis.com/xiyimgengine/productos_cf/7702277683834.png
